text,label
"Fantastic!!. I am delighted with this purchase. I read this book like ten years ago, and loved it. It is one of my favorites. I wanted to read it over again, and I now have it brand new thanks to you and for less than $10. I am enjoying my book again. Thanks again.",positive
Do Not Waste Money On The Blu-ray version. I like this movie and my daughter loves it. We were excited about the blu-ray. We have had the DVD version for years. The blu-ray arrived and if you already have the DVD.....please save your money. The image and sound on the blu-ray are no improvement. In fact in many places the image is inferior....far inferior. The DVD has bright colors and has an fun feel to it. The remastered BR is dark and the colors are dead. The image blurs considerably on fast moving scenes. It is the worst BR I have seen since Wedding Singer.,negative
hmmmmmm!. i bought this so i can watch tv from the other side of the room. great idea. but some headsets dont work with it.. would have returned it but for the price ill keep it. you get what u pay for!,negative
"1 star for Amazon.com not Canon. I just wanted to report that ""usually ships 24 hours"" is an inaccurate description of reality in mid June. I ordered one and the order page said that expected ship date is 8/22/06, which is 2 months away. So whoever is thinking of ordering this capable, well-reviewed printer just be aware of this.",negative
"A museum exhibit inside a book. This book was in my library's Genealogy section, and you're not allowed to take Genealogy books out of the library. But I liked it enough to sit in the library and read it, in two sittings.This a quick read, because it has loads of pictures: photos of the ghetto and its inhabitants, and also pictures of artifacts such as ration cards, work certificates, yellow stars, etc. It's more like a museum exhibit than a simple book. Because of the format I think young people would be able to get something out of the book too, although it is clearly written for adults. Certainly it probably has the most information on the Kovno/Kaunas ghetto all in one place.Both researchers and the ordinary person interested in the Holocaust would enjoy this.Bonus: pages from the diary of Ilya Gerber are printed in this book; you can read extracts from the diary in Alexandra Zapruder'sSalvaged Pages: Young Writers' Diaries of the Holocaust.",positive
"T-E-R-R-I-B-L-E. Just stick with the video games, whether they are old or new. This film fails on many levels: it's not as exciting or engaging as a real video game, and it's not as smart or entertaining as any other film. Not even Dennis Hopper can save it. Fans of the original Super Mario Bros. will be definitely disappointed not only because of the lack of excitement, but also the lack of any real connection between the game and the film. As a matter of fact, this doesn't even look like an actual Mario Brothers adaptation (there are many things in this movie that are not connected to the original games). It looks like a completely different fantasy film with just a few elements of the video games added in. I have never actually played Super Mario Bros. and I don't exactly hate this film. But still, the entire movie is flat, dull, and very uninteresting. If you absolutely love Nintendo, then stay away from the Super Mario Bros movie. Nothing in the film works.Grade: D",negative
"Best method if you must do wireless. I would suggest a wired connection (especially for HD boxes) but if you must do the wireless, this is your best bet.",positive
"I still have not recieved the book I ordered 11-19. So I can't really give an opinion,. I still have not recieved my book that I ordered 11-19.I have filed a claim. I can not give an opinion about the book.",negative
"[...]. As the author of [...] I recommend Your Child's Self-Esteem with all my heart.Until my book was out I told my clients, readers and workshop participants to read Briggs book. Although I treat tantrums differently, I find most of what Briggs said over 30 years agostill in line with my own guidance. She was way ahead of her timeand for the most part the book will give you everything you needto know about your child's self-esteem and more.",positive
"Bleh!. Honestly, I'm shocked that this production has received such high praise. I enjoy the book, but this ugly, drawn-out thing bored me to tears; this production proves how important it is to *adapt* a book to the screen, rather than pedantically act it out scene-by-scene, word-by-word.The sets are bad, the sound is worse, and I've seen better-looking costumes at high school productions.I enjoyed Donald Eccles as Mr. Woodhouse, Fiona Walker as Mrs. Elton, and Debbie Bowen as Harriet Smith, but loathed Doran Godwin as Emma. Emma is supposed to be 21 and beautiful, not 31 and weird looking. I know that that sounds a bit shallow, but movies are a visual medium, and poor Godwin has a long, scrawny chicken neck and is slightly pop-eyed. She just creeped me out.Austen fans should probably watch it, just so they can say that they watched it, but I recommend borrowing it rather than paying money for it.",negative
"Great Book for Young Women. Excellent work by a woman writer who is also the daughter of Madam Curie. I would recommend this book to all young women. It is an excellent account of a great woman who made a mark on history when (supposedly) women had little freedom or power. Miss Curie (the writer) exhibits a great deal of love and devotion to her mother, yet remains objective.",positive
"Finally, a decent horror movie. This had my heart in my throat from the verybeginning. It's about time they made a horror movie with strong female leads that doesn't degrade them or use them as eye candy dangled in front of a sadistic killer.This movie had a lot of layers to its characters and the creatures were freaking scary!",positive
"One of the Worst Gay Movies Ever Made. I cannot believe that so many people actually liked this movie. I have seen over 60 gay and lesbian movies and this is by far the worst one that I have ever had the misfortune to watch-with ""Chuck and Buck"" running a close second.",negative
"Disappointing. I stopped reading this book part-way through the second chapter. The author's writing style in uninviting, and some of the material in one section is repeated in a later section. My wife read more of the book, and found that some sections of the book read like they were cut and pasted from earlier sections of the book. The author also repeats as fact the story that Theodore Roosevelt named the Rat Terrier. In other sources that I have consulted, this story is presented as legend. In one source, the breed of the dogs owned by Roosevelt was something other than Rat Terrier. I, too, disliked the many photographs of various dog chews and toys. I purchased my copy from another on-line book store. I didn't think before ordering it to check for reviews at amazon.com, I wish I had. I will be returning my book.",negative
"Great documentary.. Great movie good for any pistols fan. It goes into some of the background, etc. It's worth the money...",positive
"If you like plot-driven novels...... Then this book isn't for you. I gave it an extra star because it really is well-written but, my God, how boring! I'll never understand why books like this win prizes. I finished the book with a hope and a prayer that something would happen. Please someone get killed or pregnant or arrested or something! The only time things actually moved along were the last 30 pages. It seemed liked it was about the family throwing jabs at each other and everyone else. The family on vacation; the father running for office; the daughter and her manic-depression. I was constantly wondering ""what did they mean by that?"". Since the book is set in London and the author is a Brit. there were references and some slang that I simply could not understand being an American. I might even try to rent the movie -- maybe that was more interesting?I don't see myself going out and trying to find another Hollinghurst novel.",negative
"Young Hornblower is OK. This series is, for me, stronger when Hornblower is a young officer learning his craft and developing his skill base. This was a book I enjoyed and which prompted me to continue with the series to the end.",positive
Rice 4 all!. Love this rice cooker! If you cook rice often this is a great rice cooker to have. Rice comes out perfect! It also plays a nice little tune when its done. Have not used all the different functions yet but do not have any complaints. I love this rice cooker!,positive
"Works Fine. I plugged this unit in last night and to my amazement picked around 20 channels. I had to run to radioshack and switch the wimpy data cable it comes with. I bought an rg6 quad shielded cable , ideal for HD signals. After I swapped the cable the picture improved instantly. Add another $25 for the cable. I use the antenna in my house and I live 20 miles from the city center.I am using the RCA ATSC11 as my receiver.",positive
"A really good pair of shoes. These are really good shoes. Great look. Good comfort. No break-in. Very sturdily built. Good price. True to size. The only thing is that, for me, these may not be for general wear. They don't breathe at all (since they are waterproof) and can get a little sweaty and uncomfortable if you are indoors for a while. Driving with these shoes has been a little difficult because there is less leeway for the ankle to move, or rather, it takes some getting used to. I am thinking I should have really bought the ""Low WP"" version.",positive
"Falls short. I previously purchased Squeem Waist Cincher (Med) and was super satisfied. Decided to try this model (also Med) and I must say I was very disappointed. It feels like a wet suit and sizing does not match that of other Squeem products. I could not get it on (waist not even close, while it felt lose around my thighs). Would not recommend buying this product online unless you try it out first at their retail store.",negative
"Jesse a good story. I liked this book , the story was interesting and it showed different sides of American culture from the eyes of an immigrant farm worker.",positive
"Not my typical book, but enjoyed it. I heard about the book while hiking at Seven Falls near Colorado Springs. HHJ was suppose to have gone to the overlook there to write, including parts of Ramona. This intrigued me and so I checked it out. I don't read much non-fiction, so I enjoyed the idea of a history based novel. It was enough of a love story for me to earn points with female friends, but enough of an adventure to keep me interested. One part of the book that I found distracting was the attempt at phonetic spelling of the Tennessee drawl of a few characters. I had the hardest time reading that, which perhaps is an excellent way of HHJ to capture the difficulty of listening to it.",positive
"So easy to use. I've tried several different wired and wireless adapters for the TiVo. This one is the easiest to set up. You just plug it in and it's ready. The connection is well built, not flimsy like several other adapters I've tried.",positive
"Heston at his best. I first saw this movie when it was first released while vacationing in Hawaii with my parents. I thought it was hammy then, and still do, but it's fun to watch. Heston was a big actor and eats up every scene he's in; it's like a WWII version of ""Earthquake""!",positive
"Different Recast on Aristotle's and Adler's work. The book is a recast of Aristotle's Nicomachean Ethics which was summarized ih Mortimer Adler's Time of Our Lives. What James O'Toole does well is to weave his personal story and struggles with these issues in a language and context of today. I found this personal view refreshing and move Aristotle's theory to a very practical level. The book is clearly aimed at baby boomers, like himself, who are struggling with meaning and unfulfilled career aspirations. Personally, O'Toole's writing got me to think more about the question of whether all vices are ""fun and exciting"" and all virtue is ""boring"". The book is easy to ready and allows one to access easily Aristotle's important writings. I recommend it for anyone struggling with these issues.P.B.Boston, MA",positive
"One of my favorite books. I love historical fiction and was unsure of how I'd like this book when it was recommended to me. I wasn't too familiar with the Old Testament story that this book is about, but this novel really made it come to live. I love Lynn Austin's writing style and have since read many more of her books. This book, though, is the cream of the crop. I loved the characters, the setting, and how the plots interwove together. I've read this a few times since I first read it and it's always as good as the first time.",positive
Ninnia. This monitor is great. The service I got when I order was fast and great. I would order again.,positive
"Cute film. This is a fun film about a girl who wants a wish, and a fairy godmother (or in this case, godfather) Her wish is not even for herself, it is for her father. However, the fairy godfather is not very good at magic, so he is unable to grant her wish right away, and falls afoul of a witch who wants his magic. Overall a fun film for kids, and adults might enjoy it too.",positive
"OK if you have an unlimited budget and dream. Lots of great ideas for those with unlimited budgets. Many of the suggestions are not within the economic means for those thinking about setting up a shop; although the author includes many photo's for the ""Dream"" shop. Most references to tools include equipment that costs $1,000's (or more!). Lot's of fluff from the author and plentiful color photos of shop layouts, tools, and equipment that the average ""Joe"" would spend decades purchasing. Not too much ""practical"" information about ""The Practical Guide to Designing and Building Your Dream Shop"". Definately a dream.",negative
"A Little Hard to Swallow. This book was fairly well-written, but I found some of the ""facts"" in this story pretty hard to believe. Youngblood contends that the events in the story are factual for the most part. But author Robin Moore is strangely silent. Moore never once claims that the book is non-fiction or is a biography. It is simply what Jack told him.The book reads like a teenage boy's fantasy, where Youngblood is a mixture between Han Solo and Indiana Jones, a rogue with a heart of gold. He can handle any gun and fly any plane. And all women love him, of course.Jack Youngblood is definitely a true character. But I believe that he is a bit prone to exaggaration. He reminds me a bit of the dad in the movie ""Big Fish"".If you would like to know more about Jack Youngblood, including links regarding his possible involvement in the assassination of Dr. Martin Luther King, (...)",negative
"SO Disappointing. A great voice impeded by dreadful songs, most written by a committee (it seems) and humdrum orchestration. Clay, please listen to GREAT songs by the master songwriters -- Cole Porter, Irving Berlin, so many others. You have the voice. Please find the music.",negative
"Interesting book, a little more detail would be nice.. This book did give the reader some very interesting facts and folk lore about archaeological discoveries that could prove the existence of superior ""giant"" races in the Americas. The only thing I did not like about the book (except for the grammatical errors), was that the author would mention some dramatic event (such as the discovery of giants' bones in a mound) and leave the reader hanging after a couple of paragraphs about the find. This book could have easily been an entire set of volumes, should everything have been explained in detail. Overall, it was a very interesting book leaving the reader wanting to know more about certain discoveries and theories within the book.",positive
"They didn't live happily every after. Faith Wish is a great book that mature teenaged girls can relate to. AnneMarie, a beautiful, 17-year-old underachiever, has been put on an academic contract and will not graduate with her high-school class - to her dismay. When she attends a tabernacle meeting led by Brother Jackson, a charismatic, handsome self-proclaimed minister, she becomes a true Christian. After discovering she is pregnant with Brother Jackson's child, she turns to him for help, and he takes her to a spiritual redemption camp to find guidance. There, she sheds her old skin and past sins, including sex, drugs, and smoking. Unfortunately, all does not end well, as she struggles to find answers to her dilemna.",positive
"Waste of Time. This book was horrible. I think the editor was on vacation because there were so many grammatical mistakes and sentences that just didn't make sense. The time line of events was disjointed and I never got the feel of how long these relationships actually were. The book had no flow and you found yourself not connecting with any of the characters. Which is odd because the scenarios Emily went through were so universal that you should have been connecting with her. The other characters might as well never even been in the book they were so pale and underdeveloped. Why even put them it? Filling space I guess. The men Emily dated were such stereotypical men that you didn't feel sorry for Emily-- you felt like yelling at her for being so utterly stupid. And to put so much emphasis on sex (which is all she seemed to think a relationship was about) just made her character even more unlikable. I rarely write reviews, but this book was so terrible that I just had to.",negative
"A verbose informercial. This entire book could be summed up in 10 pages. It is terribly repetitive. The basic premise is that one can use a HELOC instead of a Checking Account so that your money doesn't sit around idle while mortgage interest is accruing. This may have some merit, but it is not clear how much of the savings is due to putting all of your disposable income towards your mortgage. The big trade off is a loss of liquidity. I have been aware of this strategy for a while, and I hoped that this book would help to prove its effectivness, and explain exactly how to do it. It falls short. After reading numerous message boards on the subject, this book tought me nothing new. It really feels like an informercial that I paid for.",negative
"Yoga as Power. I am fortunate to be a student in Naader's yoga classes at Yoga Kingdom in Pasadena, CA. As someone who has studied yoga on and off for 25 years, i can confidently say that Naader's class is the most complete and well-rounded I have ever taken. For those in other parts of the world who would like access to an energizing, healing yoga workout, I would highly recommend this video.",positive
"tripod sony. This tripod is out of production, although I bougth it because the price and the need of lanc connection for my camcorder Sony DSR PD170, was the only model with a reasonable price. The desadvantage is that it can not hold stablity for the camcorder, too light, not enough hight, and the locks for the vertical and horizontal moves are not good enough, you loose in trying to loose or tight the buterfly nuts. The only advantage is the remote controller and the price. I hope Sony can improve it like the next level but with more confortable price.",negative
Not a good choice. Toy mechanism broke after 1 use - could not get jack to pop out of the box anymore. Could have been a nice toy if it didn't break so easily.,negative
First Time Parker Reader...I'll be back. This is the first book I have read by this author and I really enjoyed it. I see a large number of people who have read his other titles were a little disappointed in Family Honor so I am looking forward to reading the other titles that are supposed to be better.,positive
"Crap.... I wish there had been SOMETHING in the product description that said these diapers were SCENTED! You'd think you'd have to claim that. Now, who knows if i'll be able to return them as i did open the package, only to find they are scented. my kids can't wear these!",negative
Must read book for beginner. One of the best book I Have read on witchcraft. Easy understanding. Someone who is just starting out this is one of the book I would recommend.,positive
"Great film, but the DVD is attrocious. Let me just get this straight: I love ""Who Framed Roger Rabbit"". If this DVD had a good transfer, good extras, and uncensored, I would have gone for it's purchase and give it a 5.The problem is, this DVD is the opposite on what I would have gone for.The transfer is a botch job with blurs, sandy in the tan areas, overbright in reds, has a grimmy sound transfer, and IS censored in two parts.Are there any extras? No. Unlike what the lying eyes of the box says, no. And the film is only 14 years old. It deserves extras, at least a theatrical trailer and pencil test.I'd wait for a special edition.",negative
"USBAV-700 Software Wouldn't Load. Was unable to get the USB drivers for this item to install correctly. E-mail to company went unanswered, except for auto reply. Phone numbers were always busy. Returned the unit to the store of purchase for a refund.",negative
"Awful. I bought this book for a friend going through a divorce, luckily I read it first. In a section about a father not being involved with his children they accuse the mother of not making him feel welcome, in a section about court they advise women not to wear short shirts or make-up and it only gets worse. This book was written to convince women to stay married so they don't loss their children.",negative
"Would be great if it didn't burn out.... I bought this at CVS after reading the reviews here and at other places and used it once - Really liked the results - Straight but full hair, like twice the volume of a typical flat iron. BUT the next time I tried to turn it on - NOTHING - I tried different outlets, pressed the trip button on the plug... I returned it for another one thinking it was a fluke. I used it 3 times with GREAT results - and then went to use it the 4th time and again - it would not turn on. Just returned it for a refund. The price would be worth it if it actually worked more than a few times. I think Conair needs to figure out what the problem is and come back with a new improved model.",negative
"You'd have better luck with scotch tape.. Let me just say, these are awful. They don't take any hair with them, I've followed all directions properly and tried a whole sheet of them but none of them worked.Don't waste your time or money on this product.",negative
Junk. This wireless camera only works 5 ft away from the receiver. It is supposed to be 100m. What is the point of wireless if you have to be that close?,negative
This movie stinks!. I've seen this play performed in several youth stage programs and I loved it. I saw this movie and was deeply disappointed. The singing was alright but everything else about the movie was horrible. The directing was bad and the characters seemed to be making fun of the story instead of portraying it as a true event that actually happened. After seeing it I feel that the rating should be at least PG-13 because of the many sugestive scenes and revealing costumes. If you are thinking of buying the movie I suggest you rent it first.,negative
"1984. 1984 is a very creative and well written book, Winston Smith the main character who is an insignifacant member of the ruling party in London in the nation of Oceania. Everywhere he goes he is video taped by cameras of the so called ""Big Brother"" party. This books talks about Winston on how he thinks what the ""Big Brother"" does is unfair. I enjoyed reading this book, it was very creative and well written. It makes me appreciate what I have in life. I also woundn't like the situation that Winston is put by being watch all the time. I reccommend this book to people who are willing to sit threw some boring parts and who love science fiction. Overall it was a good book, but I don't think Iam ever going to want to read this book again.",negative
"The best Autry collection out there. If you're only going to buy one Gene CD, it should be this, especially now that the compilation that pulls songs right off of his film soundtracks is no longer in print. My only reservation is that this collection doesn't include ""The Last Round-Up"" or ""Bury Me on the Lone Prairie"" -- also I would have replaced this original ""Silver-Haired Daddy"" with a more soulful one, but then again the one here was the one that won Gene the first Gold Record ever (not HIS first, but THE first), so it's hard not to include it. Quibbles aside, there's so much else on here that it's hard to complain -- including two very early and eerily good Jimmie Rodgers covers, with haunting guitar work, that make one wonder what Gene might have produced in his long life if Hollywood hadn't gotten hold of him. Hi ho, Champ!",positive
"Pretty good account of The Battle of Midway. I'm definitely no expert on the subject, but I thought this movie gave a pretty good account of what happened at The Battle of Midway. They must have felt the need to put in the usual personal and love interests. These didn't get too much in the way of the account. They tried to use a lot of actual battle footage.",positive
It's my favorite novel. I read its Korean version and I bought English version.The title was different(The outsider) but no problem with it.,positive
"Pretty good.. A little dragging at first, but now I wouldn't have it any other way. Emma was hard to sympathize with in the begining. She is naive, snobbish and presumptuous. By the end, however, I was praying for her and Knightley to get together. Austen is witty as usual. She is a wonderful narrator. You might wanna check out Pride and Prejudice, which I loved. Her writing is Romantic though, so if that's not your thing, you should think twice before picking up an Austen. She may be wordy, but her writing is by no means difficult to read.",positive
"Outstanding. This is wonderful. I wish these folks were around, young, andon the Radio and Screen today. Put this on DVD PLEASE, my VHS tape will wear out fromintroducing todays kids to these folks.",positive
"Love it!. I am starting my fifth month of pregnancy and bought the pillow to get used to sleeping on my sides. At first, I was scared of the size and concerned it might bother my husband and my little dog that sleeps next to me. I tried it and absolutely loved it. My husband cuddles up next to it and my little dog uses the pillow as well and sleeps in it with me. We joke around about the size, but it is really comfortable. It is a must have during pregnancy.",positive
"Happy with the product.. I received my zen garden yesterday, I really like it. For the price it is great quality. Also mine did not fall apart out of the box as others were saying. I was impressed with the packaging. For under $14 this is a great value. It is sitting on my desk at my office now.",positive
A Princess of Mars. A writing style that was prevalant in its time. Very much the boys adventure style with the hero being the best at everything. A real pleasure to read a simple direct adventure yarn.,positive
Looks great in my Craftsman home.. I still have a few original push button switches in my 1918 house. These wall plates look great. I'm very happy with my purchase.,positive
"The Next Best Thing to a Sleeping Pill!. This book literally put me to sleep. I could wake up at 2 in the morning and find the book in my lap, and then have to stress over finishing the assigned reading for my English class. I mean, some of the sentences are about 15 lines long, and the plot, if there is a plot, is incredibly slow. If the author would just tell it like it is, and not drag it out for pages, the book would be only about a third of the length that it is. Boring, boring, BORING!",negative
"My shoes problem is solved... I bought 3 and love them. I bought one then bought 2 more. They are simple to put together and sturdy/heavy enough to hold my shoes. I didnt think that tennis shoes would fit, but they did. Everything except boots...",positive
Not as expected. Don't be fooled by the title this book has nothing to do with the Stock Market. It is about how to add merchandise to a store. If your intersted in the stock market stay away from this one.,negative
Great reference. The book was good. Kept my interest. In no way am I finished reading it. It isn't a book to read from front to back. The information on each herb is detailed. Great reference material. It was a good addition.,positive
"soft and very nice. i love these diapers, also they are at a great price. they leak at night sometimes if the baby pees tons of times, which is very normal.",positive
"Get It.. If you like funny movies, you should buy this. If you like movies that don't make you think too hard, you should buy this. If you like little people or mascots, you should buy this. If you like people, you should buy this. If you like movies, you should buy this. If you don't like any of these things, I still recommend you buy it.",positive
"Not for me. At first when I realized this book had been taken up my a mainstream publisher I thought great I will definitely give this one a chance since I am a huge fan of everything zombie related.I do regret buying this book. It's not often that I have regrets about something I have purchased but this is one of those times.The story is nothing special or in fact, new. The writing reads amateurish and when I was finished reading I knew I definitely would NOT go any further into this series.For fans of the genre, if you are looking for action stay away. This book was rather mundane and boring.",negative
"A Fantastic Read. Erin Hunter is one of the most promising animal writers I've come across in a long time. Warriors #1, Into the Wild, follows the story of a house-cat, Rusty, who is drawn into the forest and the tradition-bound cat clans who live within. Starting out as an apprentice and gaining both friends and enemies, Rusty - remaned `Firepaw' by his clan - sets out to prove that cats of `kittypet' origin can survive just as well in the wild as forest-born cats. Very engaging to read, the sort of story that packs as much action as it can between the pages. Erin has done a fantastic job creating the world of her cats, with a partial language, traditions, histories, and definite way of life for them. A gripping tale and an excellent introduction into the feline world for older and younger readers.",positive
"It Crashed My Car. I was driving from Atlanta to Chicago when I was told by my GPS to take a right turn. So I did. I woke up in the New York, New York hospital where they told me I had hit a tree! Plus in the wreck, my GPS broke when it flew out the window! This is a waste of $2,000. You could get a good Garmin GPS for $200 and it wouldn't make you drive into trees!By the way, I ended up in New York, not Chicago.",negative
"A whimsical and humorous adventure with memorable characters. I read this book as a child, and recently succeeded in finding it again (having forgotten the title.) Good Luck Arizona Man is the story of a white boy raised by Apaches, trying to discover the secrets of his own past and heritage while keeping his Apache identity. He goes on a search for the lost gold of the Apaches, which is tied up with his own mystery. Unfortunately, the mountains are filled with bizarre and dangerous white men also searching for the gold: and the Apache chief has sent men to ensure that the prophesy (he who finds the gold must die) comes trueThe book is humorous and whimsical, with many surprising plot twists. I doubt that the portrait of Apache life and customs is very accurate, but the white men are equally ridiculous. In any case, the characters (and their names--Head Toter, Tied-Up, Miss Utter Delight, Fantail and Poop, Old Wickiup, Missing Toe) are hilarious and unforgettable.",positive
""" HELP ME!"". ""This book was very boring. I had to read this book for a cause. If I could have choose another book I would have sais 'OKAY! ANYTIME, ANYDAY!!!' I say this because I thought it would get better in the end, but instead it got very boring.",negative
"An in-depth look into this subject. Even if you don't agree with Chick's religious outlook (or his way of promoting it) this is an excellent sourcebook for the study of his tracts, booklets which it seems we have all seen at one time or another. These tracts take on Mormons, Catholics, homosexuals, Muslims, liberals, Satanists... you name it! This books provides ""reviews"" of the tracts, some example illustrations, talks about variations in various booklets, some of which have been in print for 40 years. Whether your a fan of Chick's views or are just interested in this medium this is an excellent book.",positive
"BEST DIAPERS EVER!!!!. I have tried different brands like Luvs, Huggies, and others but they cannot compare to Pampers baby dry! These diapers DO NOT leak and blowouts are a thing of the past! My child sleeps for 13+ hours a night and she wakes up dry.",positive
"only pricks like this film. This movie is just fake snuff. Thats it. Its boring, laughable, and not scary or disturbing in the least. Watch Last House on the Left, now thats scary!!",negative
"burned after just one use. I got this stuff as a gift in europe but because of the voltage i gave it back and bought it here in USA. The USA version looks pretty much cheaper and poor made than the (same brand-model-etc.) european version. I used it once with hardly satisfactory results, the second time something burned inside and start smoking. I wouldnt recomend it to anybody...",negative
"Fantastic Advanced Course!. Many parts of this book are difficult to understand for the beginning and intermediate user. It is an informative, advanced reference; the only one needed for an experienced website creator. There are no color examples of what the HTML language produces, making some of it difficult to piece together if you are not experienced.",positive
"Usher is HUSHED.... When I first heard the song "" U remind me"" on the radio I went and bought the CD. The CD is a waste of time and money. First of all the songs are really really boring. And to top it all he can't sing!! I think Usher should hire new writers and should learn how to sing. His songs are tacky and meanigless, plus his videos are really dumb. I advise you NOT to buy this album, instead go and check out the new Jessica Simpson album "" Irrsistible"". Now that is music!",negative
WASTE OF TIME. I REALLY FELT I WASTED MY TIME WATCHING THIS MOVIE/THIS MOVIE REALLY DOESNT BECOME A HORROR MOVIE UNTIL SHE GETS RAPES THEN TAKES A VERY BRUTAL AND BLOODY REVENGE/THE BAD PART IS BY THE TIME THAT HAPPENS YOU ARE DEAD TIRED OF IT OR ALREADY ASLEEP/A VERY GOOD ENDING BUT OVERALL TERRIBLE WASTE OF TIME,negative
"Very bad quality. The description looked very good and I thought it would prov eto be good toy for my 3 year old son. But the quality of the product is very good. After very light use for a few days, many of the magnets have come loose and the plastic casing has broke. The concept of the toy is good but the quality if very poor.",negative
Unoriginal piece of boring work. I bought this CD by reading the comments of few of the other reviewers and to say that I am disappointed would be less. This album in no way can be classified as Techno/Electronica or be compared to Prodigy/Chemical Brothers. Also the music is hackneyed and seems to be inspired by Enigma. Moby has lot more work to do to get into the genre of Prodigy or Chemical Brothers.,negative
Sound Quality is Lacking. Purchased this for use with my Tracks HD and as others have stated above the sound quality was greatly lowered for me and my left speakers sound is off with this product. Glad I didn't waste more than I did on this.,negative
"single song makes it worth it. Almond sings off-key, but that is a longstanding trademark , and, oddly, creates a weird appeal regarding his singing style. The songs however are a combination of irritating and boring, with the notable exception of his duet with Antony Hegarty of Antony and the Johnsons. Their mutual effort is a winner and, if unavailable on other discs, makes this disc worth having.",negative
"A Confusing Waste of Plastic. The movie has a vague plot, meaningless items, (like the facial tattoo), and a loud, annoying soundtrack which frequently overwhelms the dialog. The additional injection of non-english conversations, which it only translated occasionally, simply adds to the confusion. No real resemblence to either the novel or the original movie. I'd find 90 minutes of the Shopping Channel more entertaining.",negative
"Disappointing on several levels. There is only a brief introduction to the images and the period this coloring book covers. That was one star off. However, we do need to keep in mind that this is supposed to be a coloring book, target audience probably children though frankly I know many adults who adore these sorts of books. The images however not simple black and white lines drawings but have shading and that interfers with coloring. Also many of the images are ""blurry"" or so details that I don't think it is much fun to color. But it could be a cool reference for clip art or examples of the gothic style.",negative
"Not for an Outback Wagon. I've seen this on trunklids, with bikes or without: appears sturdy and appropriate. Fine.As for use at the back of a wagon, specifically an Outback, it simply doesn't fit. The side straps don't grab at a good angle because of the interior plastic connected to the hatch. The top straps can't get an easy grab on the metal (even with recommended $20 extra) without bending and threatening to break the back-up light assembly which are positioned above the rear glass.If you have an Outback, go for a roof rack solution, or spend the $ on a trailer hitch, I suppose.",negative
"Usually works better than floss. These brush picks really work. If you want to clean between teeth and massage gums, this is certainly an effective way.",positive
"Fun for about 15 minutes.. Very neat toy, although I think I liked it more than my 8 year old. My first one didn't come with directions, so we were a little confused on what buttons did what. The company sent us some directions after I called and it made it much easier. My favorite part was the lights in the ""horn"" that change colors. My daughter was only intrested in it for about 15 minutes though.",positive
"Warning: You are not downloading Little Steven. I tried to download ""Forever"" by Little Steven & the Disciples of Soul, and through a very deceptive listing accidentally downloaded this very substandard cover version. It's not the .99 cents that was stolen from me that I am worried about. It's a local bar band cheating people by listing the original artist as the performer when they know perfectly well they've never been in a studio with Little Steven.",negative
"Evita soundtrack. I was impressed with speed of delivery, condition of product & quality of packaging for the product.The soundtrack itself is wonderful as I saw the original movie when it came out and feel Madonna & Antonio deserved a better review than they got for their performances.",positive
"Academic book for everyone. The author uses this book as a reference for her class at university training, and you can see this in the documentation and bibliography that is at the end of the book, each single fact, issue and thing explained is documented with references. No ""hearsay"" documentation or unverifiable ""factoids"" but a true, full and comprehensive documentation about all the aspect of security. And this is the second strong point of this book, the fact that cover ALL concerns security, not only computer related issues. Couple this two very good things with a very good writing style and a very readable matters and what you have is maybe one of the best book about security that money can buy. If you are searching a book about specific matters (i.e. Cryptography) this book is not for you (too generic) but if you need a definitive resource for all the aspects of security this book is for you.Only problem is that, after reading it, you can become a little paranoid...",positive
"Help!!! I'm Melting.... I bought this as one of my mom's Christmas gifts. Within 2 days the spout cover (not sure if that is the proper name) was melting! The tea kettle was barely used and was not burned or mistreated. Needless to say, I have returned this item for one without a plastic spout cover.Good luck if you actually buy this kettle! I am shocked because OXO usually has great products!",negative
"this cd is classic. I really liked this CD, it is courtney and hole at their best early in their career.",positive
"Great Actors - Well done film!. Shah Rukh Khan is my favorite actor. I enjoy seeing Rani Mukerji paired with him. This film was well done. It showed some of the difficulties couples might face after marriage. One thing that stood out to me, which bothered me, was that the ""in-laws"" of Rani's character seemed prejudiced against Shah Rukh Khan's character. I believe that once a family member has married someone, the rest of the family should be respectful and supportive of that choice and welcome and love the new spouse. Most romantic films focus on the relationship up until marriage, with the idea that the couple will live ""Happily Ever After"". However, the reality is that relationships need to be cared for after marriage. And this film gives a glimpse into the reality of marriage.",positive
Nasty Metallic Taste. We will be looking forward to throwing it out because it gives off a nasty metallic taste after heating the water. We thought it was the tap water but it is indeed the kettle. It makes me pretty upset because my wife drinks a few cups of tea everyday and I dont know what kinds of metals/toxins she is ingesting. Please beware. We had a Zojirushi hot water pot that broke during our move across the country. Please check that out...its the way to go although it costs $100+. They are popular in Japan. We will be getting another one and forget about any kind of kettle from now on.,negative
"Oregon Scientific WR102 Portable All Hazard Radio. This purchase was for a second identical unit that I could carry with me during the day. Weather can change rapidly here in Eastern North Carolina. This Oregon Portable Weather Radio has great reviews. I personally give these radios high marks for there service and durability. However, my radio was defective upon arrival. Amazon.com true to their policy shipped me another unit and prepaid for the original unit to be returned to them. I am very pleased with their customer service.",negative
