text1,text2,is_paraphrase,tfidf_cosine,char_jaccard
His opinion contradicts one issued in 1992 by then-Attorney General Bob Stephan .,Kline 's legal opinion differs from the interpretation issued by former Attorney General Bob Stephan in 1992 .,1,0.45819945977592563,0.4140625
You can use interactive features on the IRS Web site ( www.irs.gov ) to track refunds or advance child-credit payments .,Taxpayers unsure if they are owed refunds can use interactive features on the IRS Web site to track refunds or advance child credit payments .,1,0.6611767385830571,0.6344827586206897
"That 's one reason why I 'm running to be president , "" he told a rally in New Hampshire .",""" That 's one reason why I 'm running to be president of the United States . """,1,0.45026814465562653,0.4636363636363636
U.S. Agriculture Secretary Ann Veneman said she will send a U.S. technical team to Canada to assist in the situation .,"U.S. Agriculture Secretary Ann Veneman , who announced yesterday 's ban , also said Washington would send a technical team to Canada to assist in the Canadian situation .",0,0.6484783899859319,0.5925925925925926
The charges were dismissed in Franklin County Municipal Court .,Franklin County Municipal Court Judge Janet Grubb approved dismissal of the charges .,1,0.41120705506761873,0.4838709677419355
"While JI has undoubted links with al-Qaeda , the relationship "" may be less one of subservience ... than of mutual advantage and reciprocal assistance "" .","While JI has undoubted links with the terrorist group al-Qaeda , the report says the relationship "" may be less one of subservience . . . than of mutual advantage and reciprocal assistance "" .",1,0.8443549459436677,0.8034682080924855
"He told the jury Stubbs is a "" cold , calculating killer . ""","District Attorney Dave Lupas reminded jurors that Stubbs is , "" a cold , calculating killer "" .",1,0.32081781197329556,0.3644859813084112
"Oracle shares fell 27 cents , or 2 percent , to $ 13.09 .","Oracle shares also rose on the news , up 15 cents to $ 13.51 on the Nasdaq .",0,0.2202881505618297,0.27956989247311825
"Three Cubans were executed for hijacking a Cuban ferry a day later , and six Cubans face trial in Key West in December over a March plane hijacking .","Three Cubans were executed for hijacking a Cuban ferry , and six more are scheduled to go on trial in Key West in December for a plane hijacking in March .",1,0.7083858728365364,0.6274509803921569
"Helen Sharkey , 31 , and Gene Foster , 44 , pleaded guilty Tuesday to one count of conspiracy to commit securities fraud .","The two others , former Dynegy executives Helen Christine Sharkey , 31 , and Gene Shannon Foster , 44 , pleaded guilty Tuesday to one count of conspiracy to commit securities fraud .",1,0.7553879596506446,0.66875
"The men were immediately flown to nearby Botswana on a chartered Air Malawi flight , Malawi intelligence officials said on condition of anonymity .","The men were flown to nearby Botswana on an Air Malawi flight , the officials said .",1,0.6794224736130813,0.5367647058823529
"Authorities in Ohio , Indiana and Michigan have searched for the bodies .","So far , authorities also have searched areas in Pennsylvania , Ohio , Indiana , and Michigan .",0,0.5070299872061635,0.49514563106796117
Hong Kong-based Phoenix TV quoted unnamed experts as saying launch will be between Oct. 10 and 17 and will carry two men .,The Web site of Hong Kong-based Phoenix TV quoted unnamed experts as saying it would happen between Oct. 10 and 17 and carry two men .,1,0.6208381173418953,0.6428571428571429
"Excluding autos , retail sales rose by 0.3 % in September , lower than a forecast rise of 0.5 % .",Retail sales fell 0.2 percent overall in September compared to forecasts of a 0.1 percent dip .,0,0.2203402578610447,0.24285714285714285
He said firefighters had an advantage on the northern flank because of an existing firebreak dug during last year 's fire north of Mount Lemmon .,Fire spokesman Gordon Gay said firefighters had an advantage on the northern flank because of burned areas from last year 's Bullock fire .,1,0.5117093687141482,0.49390243902439024
"Earlier this month , RIM had said it expected to report second-quarter earnings of between 7 cents and 11 cents a share .",Excluding legal fees and other charges it expected a loss of between 1 and 4 cents a share .,0,0.3316319386720032,0.2679738562091503
Iraqi officials say the attacks are being carried out by what they call outsiders who slip into Falluja and attack at night .,"Iraqi officials here insist that the attacks are being carried out by "" outsiders "" who slip into Fallujah and attack at night .",1,0.6571280495473719,0.7265625
"In court , Stewart briefly waved to courtroom sketch artists seated in the jury box .",Stewart waved to courtroom sketch artists seated in the jury box and took notes in a spiral-bound notebook during the hearing .,0,0.618153712993409,0.4918032786885246
GM 's offering is also expected to include about $ 3.5 billion in convertible securities .,"GM is also expected to issue $ 3.5 billion via a convertible bond offering , market sources said .",1,0.45026814465562653,0.421875
"At about 3 p.m. on Friday , a relative of Bondeson called police to report his apparent suicide .","Two hours later , at 3 : 22 p.m. , a relative contacted police to report a suicide .",1,0.32249051936197004,0.36
The US Senate judiciary committee overcame a significant hurdle yesterday in the battle to create a trust fund to pay victims of asbestos exposure .,The Senate judiciary committee on Tuesday overcame a significant hurdle in the battle to create a trust fund to pay victims of asbestos exposure but the most difficult obstacles remain .,0,0.7514789242950005,0.6815642458100558
"Nordstrom also is expanding its play area in the children 's clothes area , adding salt-water fish tanks and activities .","Nordstrom also is expanding its play area in the children ’ s clothes area , adding salt-water fish tanks and activities for children while their parents shop .",1,0.8248267465348426,0.7591240875912408
"In 2002 , the West Nile virus infected 4,000 people and took 284 lives in the United States .","In contrast , he said , West Nile virus made 4,156 people ill and killed 284 in the United States and Canada last year .",0,0.49314989368738965,0.34532374100719426
Activists say they fear the gathering is an attempt by corporate farming to push bio-engineered crops on starving countries .,"Instead , they fear the conference is an attempt by corporate farming and biotech interests to push into new markets .",1,0.3960714449705605,0.3558282208588957
"Yesterday , Taiwan reported 35 new infections , bringing the total number of cases to 418 .","The island reported another 35 probable cases yesterday , taking its total to 418 .",1,0.42466329934086217,0.36363636363636365
"Additionally , early voting will be conducted from 1 to 6 p.m. Sept . 7 .",Early voting will run weekdays from 8 a.m. to 5 p.m. through Sept . 9 .,1,0.5031026124151314,0.3076923076923077
"Enron 's 401 ( k ) plan covered about 20,000 workers , retirees and beneficiaries .",Enron 's stock comprised as much as 61 % of the workers ' 401 ( k ) portfolios .,0,0.13912699369334097,0.21875
He said that it would be ' ' very difficult ' ' to establish a cause of death .,"Even with time , he said , "" it 's going to be very difficult to determine the cause of death . """,1,0.5529155009873945,0.36134453781512604
Webster Police Chief Gerald Pickering said the victims appeared to be customers of the bank .,"One of the shooting victims died , according to Webster Police Chief Gerald Pickering .",0,0.5200547401247667,0.45217391304347826
He said the situation undermines efforts to win international co-operation in the war on terror .,He said the way the situation was being handled was undermining efforts to win international cooperation in the war on terror .,1,0.6046254535002994,0.6634615384615384
"Once identified , remains of terrorists are immediately removed from the so-called memorial park , a temporary refrigerated storage facility on Manhattan .","Once identified , terrorist remains are immediately removed from the so-called memorial park , a temporary refrigerated storage facility on Manhattan where the unidentified remains are stored .",1,0.7587076796132668,0.8397435897435898
It ’ s just another example of the global war on terrorism and why this is going to be a long effort ” .,"It 's just another example of the global war on terrorism and why this is going to be a long effort . """,1,1.0000000000000009,0.8737864077669902
"Some 50 million phone numbers are registered on the list , which was to take effect Oct. 1 .","The FTC signed up 50 million phone numbers for the list , which was due to go into effect October 1 .",1,0.4384609086858037,0.464
"By comparison , the proportion of people with a BMI of 50 or above increased by a factor of five — from about 1 in 2,000 to one in 400 .","Those with a BMI of 50 or greater , sometimes called super obesity , increased by a factor of five , from one in 2,000 to one in 400 .",1,0.6532459600544458,0.4233128834355828
""" We will clearly modify some features of our plans as well as their administration , "" Reed said in a letter to the NYSE 's 1,366 members .",""" We will clearly modify some features of our plans as well as their administration , "" Reed said in his letter .",1,0.780541938896402,0.7318840579710145
"Plants still must abide by state and federal air-pollution laws , so there will not be an increase in smog , the administration argues .","Plants still must abide by state and federal air-pollution laws , so there won 't necessarily be any increase in pollution , the administration argues .",1,0.7296906654664693,0.7310344827586207
""" The fire calmed down considerably overnight , then it rained , "" said Andy Lyon , spokesman for the fire south of the city .",""" The fire calmed down considerably overnight , then it rained , "" said Andy Lyon , spokesman for the Douglas County fire command center .",1,0.7489423463653261,0.7045454545454546
"Earlier this month , Bremer called off a visit here , a move officials privately linked to U.S. uncertainty about the Kurdish issue .","Earlier this month , Mr. Bremer called off a visit , in a move that officials confided at the time was linked to uncertainty on the Kurdish situation .",1,0.5435053099635099,0.5
"The news will be announced Monday morning in Dallas at Tech Ed 2003 during a keynote by Paul Flessner , senior vice president of Microsoft 's Server Platform Division .","The plan is expected be disclosed Monday morning at Tech Ed 2003 during a keynote by Paul Flessner , senior vice president of Microsoft 's Server Platform Division .",1,0.7029836534698659,0.7087912087912088
The Taiwan Stock Exchange will ask the Securities and Futures Commission ( SFC ) to suspend trading in Mosel shares .,A request for a two-month extension was denied and the Taiwan Stock Exchange is to ask the Securities and Futures Commission ( SFC ) to suspend trading in Mosel shares .,0,0.717828417042736,0.6602564102564102
"All three had criminal records for stealing cattle , the statement said .",It said they all had criminal records for stealing cattle and Lamas was twice imprisoned for armed robbery .,0,0.4495718844661228,0.4049586776859504
Auditors acknowledged the auditors did not look at priests ' personnel files .,"The auditors , for example , did not have access to church personnel files .",1,0.40298999310782535,0.330188679245283
But U.S. troops will not shrink from mounting raids and attacking their foes when their locations can be pinpointed .,But American troops will not shrink from mounting raids in the locations of their foes that can be pinpointed .,1,0.6411215170669533,0.640625
"Responding to speculation that she was ready to retire , Justice Sandra Day O 'Connor indicated today that she would serve out the next term of the Supreme Court .","Justice Sandra Day O 'Connor said today that she would serve out the next term of the Supreme Court , dismissing speculation that she was ready to retire .",1,0.8752385336815823,0.7516339869281046
""" We are in the process of a thorough internal review with the assistance of outside professionals , "" she said in the statement .","Strong Financial released a statement Wednesday night : "" We are in the process of a thorough internal review .",1,0.5244446631450117,0.4178082191780822
"Senator Hill appeared completely unaware of the issue , which has been of serious concern to US , Australian and British intelligence officers .","But Senator Hill appeared unaware of the intelligence problems that have been of serious concern to US , Australian and British military intelligence officers .",1,0.6829780077477526,0.6380368098159509
"In its quarter ended May 30 , Adobe earned $ 64.25 million , or 27 cents a share .","That was up from the year-ago quarter , when the company earned $ 54.3 million , or 22 cents a share .",0,0.2121002317217661,0.3230769230769231
Doctors have speculated that the body 's own estrogen protects against cell damage and improves blood flow .,Their belief was based on speculation that estrogen prevents cell damage and improves blood flow .,1,0.3509756646321137,0.43478260869565216
Officials said one provision in the Senate-passed measure accounted for $ 40 billion over 10 years in the CBO calculation .,The budget office said one provision of the Senate bill accounted for $ 40 billion of the cost .,1,0.4090865207339512,0.42748091603053434
"Indeed , prior defense filings said Moussaoui contended he was part of a post-Sept . 11 operation outside the United States .",Previous defense filings said Moussaoui was to be part of an operation outside the United States .,1,0.5292982943516084,0.5661764705882353
Telemarketers argue that there is no logical link between the registry 's limited scope and advancing that interest .,Lawyers for the telemarketers said there was no logical connection between the registry 's limited scope and advancing that interest .,1,0.6297344783089258,0.656934306569343
"I thought things went a bit overboard but I prefer to leave it on the field , "" Sarwan said .",""" A lot of things ( were said ) , but I 'd prefer to leave it on the field , "" he said .",0,0.5396771421054379,0.46846846846846846
The North Shore Long Island Jewish Health System in New York announced plans for a tissue bank this month .,North Shore-Long Island Jewish Health System announced plans for a tissue bank earlier this month .,1,0.7484587254742482,0.7017543859649122
"The tone was set by President Hu , the 60-year-old who became the Communist Partys general secretary in November last year and then the countrys president in March this year .","The tone was set by Hu , 60 , who became the Communist Party 's general secretary last November and then the country 's president this March .",1,0.672740890374403,0.7058823529411765
The United States only agreed to let the agency back into Iraq after repeated warnings by IAEA chief Mohamed ElBaradei .,Washington only agreed to let the U.N. mission into Iraq after repeated warnings by IAEA chief Mohamed ElBaradei .,1,0.7221821360692087,0.6615384615384615
"After that process is completed , it will take an additional six to eight months to refurbish the center , Day said .","After that , it will take six to eight months more to refurbish the center , said Thomas Day , vice president of engineering for the Postal Service .",1,0.5648920055848328,0.4251497005988024
"Sentenced to 20 years to life , she was granted parole last month despite the opposition of relatives , friends and colleagues of the slain men .","Boudin , 60 , a former Weather Underground member , was granted parole last month despite heavy opposition by relatives , friends , and colleagues of the slain men .",0,0.4918834204775722,0.5300546448087432
"Smith said simply "" Oh , my God , "" in the seconds afterward , according to Weinshall .","In the seconds after the crash , she added , Captain Smith said simply , "" Oh my God . """,1,0.5200547401247667,0.42857142857142855
"Appellate courts across the country have issued differing rulings on the issue , allowing public displays of the Ten Commandments in some cases and banning them in others .","Lower courts have splintered on the issue , allowing depictions of the Ten Commandments in some instances and not in others .",1,0.5778985437383541,0.42045454545454547
The acquisition is expected to close by the end of the month .,The deal is expected to close later this month .,1,0.49500252766810926,0.4084507042253521
"An evaluation suggested there was no overall net clinical benefit in patients receiving the drug in the study , the companies said in a statement distributed by Business Wire .","An evaluation of 240 arthritis patients suggested there was no overall net clinical benefit from taking the medicine , the companies said in a statement distributed by Business Wire .",1,0.7063309849034001,0.6839378238341969
Meat giant Smithfield Foods Inc. has won a bidding war to buy a bankrupt Midwestern pork producer .,Pork processing giant Smithfield Foods Inc. said Monday that it won the bidding in an auction for bankrupt Farmland Industries Inc . ' s pork business .,1,0.3397955132047753,0.3160919540229885
"Energy prices dropped by 8.6 percent , the biggest decline since July 1986 .","Excluding food and energy prices , the PPI fell 0.9 per cent , the biggest drop since August 1993 .",0,0.2774393959174098,0.33064516129032256
"Authorities said the informant , an inmate named Richard Powell who is imprisoned for killing his landlady in 1982 , led a team to the spot .","Authorities identified the tipster as Richard Powell , who is imprisoned for killing his landlady in 1982 .",0,0.5537092254874422,0.5098039215686274
More than 100 officers launched the raids in the final phase of a two-year operation investigating a cocaine import and money laundering ring .,More than 100 police officers were involved in the busts that were the culmination of a two-year operation investigating the cocaine importing and money laundering gang .,1,0.5473314654141122,0.5757575757575758
"She said she told O 'Donnell , "" Your mother died of breast cancer .","Spengler replied , "" Didn 't your mother die of breast cancer ?",0,0.3052062174731,0.3953488372093023
October gasoline prices settled 1.47 cents lower at 78.70 cents a gallon .,October heating oil ended down 0.41 cent to 70.74 cents a gallon .,1,0.24620196725086443,0.21153846153846154
The group expects to roll out the first products by the second half of 2004 .,The new group ambitiously expects to issue guidelines by the end of the year and release products by late 2004 .,0,0.5510624415133927,0.2846153846153846
The benchmark 10-year note US10YT = RR rose 11 / 32 for a yield of 3.25 percent .,The benchmark 10-year Bund yield was down 5.2 basis points at 3.60 percent .,0,0.2763322796623672,0.2857142857142857
""" We don 't have new places to check , "" said Steve Anderson , a Waco public-information officer .",""" We don 't have new places to check , "" Waco public information officer Steve Anderson said .",1,1.0000000000000007,0.8367346938775511
""" It 's a terrible tragedy , people who were on the way home , all of a sudden , taken from us , "" Bloomberg said at a dockside news conference .",""" People who were on their way home , all of a sudden taken from us , "" Mr. Bloomberg said of the collision .",1,0.6092321190390858,0.5032258064516129
""" It seems to be following the sun , "" said Graham Cluley , senior technology consultant at antivirus vendor Sophos .",""" This is a clear attempt to pinch money , "" said Graham Cluley , senior technology consultant with U.K.-based Sophos PLC .",0,0.31034227825967214,0.3780487804878049
"Moose frequently criticizes reporters and news organizations in the book , especially those that reported on leaks from investigators .","He frequently criticizes the press , especially reporters and news organizations that reported on leaks from investigators .",1,0.7060777744337089,0.7890625
The indictment charges that Mzoudi was involved in preparations for the attack until the end and was aware of and supported the attackers ' violent goals .,Prosecutors say Mzoudi was involved in the preparations for the attack until the final moment and that he was aware of and supported the attackers ' violent goals .,1,0.8286303933518079,0.6602564102564102
"SEC Chairman William Donaldson said there is a "" building confidence out there that the cop is on the beat . """,""" I think there 's a building confidence that the cop is on the beat . """,1,0.6854255676800464,0.47572815533980584
"A nationally board certified teacher with a master 's degree , Kelley , in his 30th year teaching , makes $ 65,000 .","A nationally board-certified teacher with a master 's degree , Kelley makes $ 65,000 in his 30th year .",1,0.9400186907181732,0.8288288288288288
Prosecutor Jim Hardin called the decision a victory for Kathleen Peterson 's family .,Members of Kathleen Peterson 's family were not present .,0,0.19280132317038098,0.2523364485981308
"Called "" Taxpayers Against the Recall , "" it was to be launched Wednesday afternoon outside a Sacramento fire station .","The new effort , Taxpayers Against the Recall , will be formally launched today outside a Sacramento fire station .",1,0.49198384431860787,0.5460992907801419
Justice Anthony M. Kennedy dissented in an opinion joined by Chief Justice William H. Rehnquist and Justices Antonin Scalia and Clarence Thomas .,He was joined by Chief Justice William H. Rehnquist and Justices Antonin Scalia and Clarence Thomas .,1,0.672699488231728,0.6639344262295082
"The staged scene , covering several acres , featured smashed cars and buses , ruined buildings , scattered debris and spot fires .","Smashed cars and buses , ruined buildings , scattered debris and spot fires added to the realism .",0,0.6168378229587309,0.5327868852459017
The findings were published in the July 1 issue of the Annals of Internal Medicine .,The findings are being published today in the Annals of Internal Medicine .,1,0.6815922555977945,0.5842696629213483
All five suspects were charged with robbery and criminal impersonation of a police officer .,"The teens are being held on charges of robbery and criminal impersonation of a police officer , sources said .",1,0.34959156622983795,0.4393939393939394
"SCO net income of $ 4.5 million , or 33 cents per share , on revenue of $ 21.4 million , in 2003 's second fiscal quarter , ended April 30 .","In the first quarter , SCO had reported a net loss of $ 724,000 , or 6 cents per diluted share , on revenue of $ 13.5 million .",0,0.4672193923343579,0.3372093023255814
No rabies vaccine is available for humans in Zimbabwe and if it was it would be too expensive for most bitten by infected dogs .,"Health professionals say there is no rabies vaccine for humans in Zimbabwe and , even if it was available , it is too expensive for most bitten by infected dogs .",1,0.7912542508702496,0.6729559748427673
ODonnell was just 3-of-5 for 24 yards and no touchdowns or interceptions a year ago .,"The 13-year veteran has passed for 21,438 yards and 118 touchdowns with 67 interceptions .",0,0.2532094495161745,0.30708661417322836
"India blamed that and other attacks on Pakistan-based militants fighting Indian rule in Kashmir , its only Muslim-majority state .","India has also in the past blamed Pakistan-based militants fighting Indian rule in Kashmir , its only Muslim-majority state , for bombs and other attacks .",1,0.7075365923864239,0.7364864864864865
"However , several ministers from more developed APEC economies have said failure to fight terror will be a cost in itself .",More developed APEC members say failure to fight terror will be a cost in itself .,1,0.5912241188220915,0.5476190476190477
She was persuaded not to resign but she was expected to be the victim of a forthcoming ministerial reshuffle .,But she was expected to be a victim in a forthcoming ministerial reshuffle .,0,0.6990787191908328,0.6534653465346535
Prime Minister Junichiro Koizumi must be counting his lucky stars .,Prime Minister Junichiro Koizumi has all but popped the champagne bottle .,1,0.2379441116128916,0.3047619047619048
""" This legislation benefits the entire state of Illinois , every town , every city , every citizen , "" Blagojevich told the crowd of political heavyweights at O 'Hare .",""" The legislation I 'm proud to sign today benefits the entire state of Illinois , every town , every city , every citizen .",1,0.6584736012281336,0.4658385093167702
"Malpractice victims say limits on damage payouts make it less likely lawyers will take cases , meaning access to justice could be denied .","Limits on damages make it less likely lawyers will take expensive cases , meaning access to justice is denied , they say .",1,0.620127258496865,0.6232876712328768
Schools that fail to meet state goals for three years in a row must offer tutoring in addition to transfers .,Schools that don 't meet the testing goals for two years in a row must offer transfers .,0,0.4896343412521626,0.5084745762711864
"But butterflies exposed to an earlier light cycle , from 1am to 1pm , orientated themselves towards the south-east .","But butterflies housed under an earlier light cycle , 1 a.m. to 1 p.m. , flew toward the southeast .",1,0.39679764307050247,0.44696969696969696
"Analysts expected earnings of 27 cents a share on revenue of $ 17.7 billion , Thomson First Call says .","Hewlett-Packard is putting in for a second-quarter profit of $ 659 million , or 29 cents a share , on revenue of $ 18 billion .",0,0.2872691471020972,0.23493975903614459
Hearing was partially restored by an electronic ear implant .,An electronic implant has helped Limbaugh regain most of his hearing .,1,0.2543164255971685,0.2916666666666667
Three no votes would kill it for now .,It would take three votes to kill the ACC 's expansion .,1,0.392181175971253,0.2753623188405797
The German finance ministry on Monday said there was no case for softening .,"Finnish Finance Minister Antti Kalliomaki said : "" There is no room for a softening . """,0,0.3189156497867721,0.3247863247863248
Tehran has made clear it will only sign the Additional Protocol introducing such inspections if a ban on the import of civilian Western nuclear technology is lifted .,Tehran has made it clear it will only sign the protocol if a ban on imports of peaceful Western nuclear technology is lifted .,1,0.7085213366041847,0.6024096385542169
""" We are confident that this issue will be behind us by mid-year , "" said Nestle spokesman Francois Perroud , who declined to comment further .",""" We are confident that this issue will be behind us by midyear , "" said Nestlé spokesman Francois Perroud .",0,0.6208475146770471,0.6906474820143885
"Selenski 's partner in the jailbreak , Scott Bolton , injured his ankle , pelvis and ribs during the escape attempt , Warden Gene Fischi said .","Selenski 's partner in the Friday jailbreak , Scott Bolton , was injured in the escape and hospitalized .",1,0.5224210767182508,0.47058823529411764
"PLAYRIGHT George Axelrod , who anticipated the sexual revolution with The Seven Year Itch and Will Success Spoil Rock Hunter ?","From Broadway comedies like "" The Seven Year Itch "" ( 1952 ) , "" Will Success Spoil Rock Hunter ? """,0,0.42178363663965807,0.31875
"Before Sunday , 19 firefighters assigned to wildfires had died on duty this year , according to Tracey Powers of the National Interagency Fire Center in Boise .","Before yesterday , 19 firefighters assigned to wildfires had died on duty this year , said Tracey Powers , spokeswoman for the National Interagency Fire Center in Boise .",1,0.748065224111697,0.7142857142857143
Putin hailed Saudi Arabia as ``one of the most important Muslim nations .,"Before the meeting , Putin said Russia regards Saudi Arabia as a key Muslim state .",1,0.3189156497867721,0.24166666666666667
"Naim al-Goud , mayor of Hit , said people from outside his region were ``doing this sabotage against the lines .","Naim al-Goud , the newly appointed mayor of Hit , said people from outside his region attacked the pipeline .",1,0.5744290595292822,0.4855072463768116
"During the flight , engineers misjudged the extent of the damage , and even during that period they lamented that the liftoff photography was poor .","During the flight , engineers underestimated the extent of the damage , and even then lamented that the liftoff photography was so poor .",1,0.8245250788042651,0.697841726618705
"The Web site is registered to Parson under his home address , allowing investigators to trace him easily .","The t33kid.com site is registered to Parson at an address in Hopkins , Minnesota .",0,0.33260045043307523,0.2971014492753623
"The woman , Mary Kathryn Miller , 55 , was arrested by the state police on Nov. 20 and charged with first-degree larceny .","Mary Kathryn Miller , 55 , of 27 Devon Road , Darien , was arrested Nov. 20 by state police and charged with first-degree larceny .",1,0.6104826933660505,0.6783216783216783
"The Hubble Space Telescope 's newest picture of Mars shows summer on the Red Planet just as it makes its closest pass by Earth in 60,000 years .","The pictures were taken late Tuesday and early Wednesday as the as the planet made its closest pass by Earth in 60,000 years .",0,0.43159500199795653,0.3764705882352941
Stocks have rallied sharply for more than three months in anticipation of a rebound in the second half of the year .,Stocks have rallied sharply for more than three months in anticipation of an economic rebound in the year 's second half .,1,0.8816114554784314,0.8333333333333334
"The Fed 's Empire State survey far exceeded expectations by jumping to 26.8 in June , a record high , from 10.6 in May .","Prices had pulled back from offshore highs when the Empire State survey far exceeded expectations by jumping to 26.8 in June , a record high , from 10.6 in May .",0,0.7462579398154764,0.6845637583892618
"Druce will face murder charges , Conte said .",Conte said Druce will be charged with murder .,1,0.5056055588739691,0.5178571428571429
""" We 're a quiet , peaceful town of 862 people and nothing ever happens , "" said Carolyn Greene Bennett , Cedar Grove 's town recorder .",""" We 're a quiet , peaceful town of 862 people and nothing ever happens , "" Bennett said .",1,0.7732849995541535,0.656
"Nursing schools turned away more than 5,000 qualified applicants in the past year because of shortages of faculty and classroom space .","The American Association of Nursing Colleges reported that schools turned away more than 5,000 qualified applicants last year .",0,0.4796085570328444,0.44970414201183434
""" This deal makes good sense for both companies , "" said Brian L. Halla , National 's chairman , president and CEO .",""" This deal makes sense for both companies , "" Halla said in a prepared statement .",1,0.48757713230778454,0.4318181818181818
"The best the investigators can do is nitpick about the process and substance of isolated business decisions ... and question his competence as a manager . ""","Ebbers ' lawyer , Reid Weingarten , said despite the thorough investigation , "" the best the investigators can do is nitpick about the process and substance of isolated business decisions . """,0,0.6660585672788639,0.5508021390374331
"Three retailers Dillards Inc . , Kohls Department Stores and Nordstrom Inc. got Fs .","Three retailers _ Dillard 's Inc . , Kohl 's Department Stores and Nordstrom Inc . _ got Fs .",1,0.7523197619890015,0.8089887640449438
"It 's a task that would challenge even the sharpest of computer geeks : set up a hacker-proof computer network for 190,000 government workers across the country fighting terrorism .","It would be a daunting challenge for even the sharpest programming wizards : set up a secure computer network for the 190,000 workers in the Homeland Security Department .",1,0.49704066575113837,0.38181818181818183
""" Of course I want to win again but I think it 's worse when you 've never won , because you are so anxious to win . """,""" Of course , I want to win again , but I think it 's worse when you have never won because you get anxious .",1,0.7882424375551891,0.7522123893805309
"The operating revenues were $ 1.45 billion , an increase over last year 's result of $ 1.38 billion .",Operating revenues rose to $ 1.45 billion from $ 1.38 billion last year .,1,0.513344656668054,0.45098039215686275
"Although Mr Sorbello was taken to hospital for a check-up , he was later released .","Mr Sorbello was taken to hospital for a check-up and later released , while Mr Pennisi thinks he may have cracked ribs .",0,0.6122443734096757,0.5078125
"Their ancestors are coming home at last -- the healing can finally begin , ' ' delegation leader Bob Weatherall told Reuters by telephone after the ceremony .","The anguish will begin to end and the healing will commence , ' ' delegation leader Bob Weatherall told Reuters by telephone .",0,0.4154861007776378,0.4823529411764706
"As envisioned by Breaux , the government would help pay for the first $ 3,450 in prescription drug costs .","Breaux outlined a plan Tuesday that would give seniors help with the first $ 3,450 in prescription drug costs .",1,0.4520374617704398,0.43448275862068964
Romanian port authorities said two ships that sank during World War II had resurfaced as water levels fell and could block river traffic .,Port authorities in Romania said two ships that sank during World War II but resurfaced due to low water levels could block river traffic .,1,0.6239725201003237,0.6923076923076923
"Grant also has been elected to Monsanto 's board of directors , the company said in a statement .","Grant , a 22-year Monsanto veteran , also has been elected to the company 's board of directors , Monsanto said in a statement .",1,0.8445771658913869,0.7522123893805309
Ms. Kethley has said she also repeatedly denied his accusations .,"Ms. Kethley , who has repeatedly denied any infidelity , has recounted a similar story .",0,0.34913747144188384,0.27522935779816515
"With more and more Bluetooth-equipped cellular phones coming onto the market , "" people are going to be sorry if they didn 't buy a PDA with Bluetooth , "" he said .","With increasing numbers of Bluetooth-equipped mobile phones coming onto the market , "" people are going to be sorry if they didn 't buy a PDA with Bluetooth , "" he said .",1,0.733223089779064,0.73125
"By the time the two-term president left office in 1989 , the Navy had nearly 600 ships - about twice the ships it has today .","By the time that Reagan left office in 1989 , the Navy had nearly 600 ships - about twice the number that it has today .",1,0.746737353617211,0.6776859504132231
""" Ms. Stewart is being prosecuted not because of who she is , but because of what she did , "" Comey said .",""" Martha Stewart is not being prosecuted for who she is but for what she did . """,1,0.5120710346825629,0.5306122448979592
"A federal appeals court ruled Tuesday that the government was free to withhold the names of more than 700 people detained in the aftermath of Sept . 11 , 2001 .","A federal appeals court ruled Tuesday that the U.S. government can withhold the names of people detained as part of the September 11 investigation , reversing a lower court decision .",0,0.5872330378587555,0.44976076555023925
"Asked about other possible attacks , Roberts said : "" I don 't think there 's any question about it that . . . they 're going to be very global in nature .","Asked about other possible attacks , Roberts said : “ I don ’ t think there ’ s any question about it that they ’ re going to be very global in nature .",1,0.9999999999999999,0.8040540540540541
"No team has overcome a 3-1 deficit in the NBA Finals , and the New Jersey Nets don 't want to try their luck at such a daunting task . ""","No team has overcome a 3-1 deficit in the NBA Finals , and the New Jersey Nets don 't want to try their luck at it .",1,0.8557128126690294,0.8031496062992126
"There are no suspects in the shooting , which took place around 9 : 15 p.m. on Wednesday at East 126th Street and Fifth Avenue , the police said .",Police said there was an argument before the slaying at East 126th Street and Fifth Avenue around 9 p.m.,0,0.4586171905354742,0.40372670807453415
""" But the reality is that there needs to be a big structural change , "" she added , "" and you can 't do that without funding . """,""" But the reality is that there needs to be a big structural change , "" Dr. Goin added .",0,0.6226263825898369,0.5737704918032787
"Knight had 29 interceptions in his six years with the Saints , including 17 the last three seasons .","Knight has 29 interceptions in six seasons , all with New Orleans -- including a team-high five last season .",0,0.3370151240323181,0.3939393939393939
The budget analysis comes as negotiations between the City Council and the Bloomberg administration heat up .,Budget negotiations between the mayor and the City Council are entering high gear .,1,0.5013111436406004,0.3700787401574803
"Taupo was guiding her owner Paul Kibblewhite , 62 , on a three-day walk with a tramping party of eight .","Taupo had been leading Mr Kibblewhite , 62 , of Rotorua , on a three-day walk with a tramping party of eight .",1,0.5572586167454653,0.5950413223140496
"Handset market share for the second quarter , it said , is higher than the first quarter .","Nokia 's market share for the second quarter is estimated to be higher than the first quarter , 2003 . """,1,0.6717167768628541,0.5242718446601942
The series will be known as the NASCAR Nextel Cup .,Before that the division was known as the NASCAR Grand National Series .,0,0.45026814465562653,0.29411764705882354
